ack,androidID,appName,atHome,currAct,delayTimeInSeconds,goal_alignment,interventionType,kss,pid,rshci1,rshci2,rshci3,rshci4,rshci5,sam,satisfaction,sense_of_agency,sideActivity,situation,stress,timestamp,useful_in_situation
true,e2e491f49b6f9798,YouTube,true,-3,112,4,SpotOverlay,6,5ad3bfc75b53cb0001f35839,4,4,4,4,4,4,6,7,No,alone,1,Apr 4 19:08:52,1
true,d4bc23e63dbda297,TikTok,true,-3,0,2,Pop-Up,6,6750bac54816fc7028a10a46,5,5,5,2,3,2,1,2,No,alone,0,Mar 27 22:42:15,2
false,0620cdef0ecd0e8d,,true,0,21,7,SpotOverlay,5,6151e69a392433707e7a9dfb,5,5,5,5,5,5,7,7,Yes,alone,0,Apr 7 00:30:03,4
true,e2e491f49b6f9798,YouTube,true,-3,749,3,Pop-Up,2,5ad3bfc75b53cb0001f35839,4,4,4,4,4,3,3,3,No,alone,2,Apr 8 10:08:09,3
true,255d580dd51eabea,Facebook,true,-2,76,3,SpotOverlay,7,676937f22f44a9f6c9a8294c,4,4,4,4,4,3,3,5,No,friends,1,Mar 30 23:33:17,3
true,1a73c3bebd058a06,YouTube,true,-3,1,4,Pop-Up,6,65bfb574e58552a0a8fc639d,4,4,4,4,4,3,4,5,No,alone,4,Mar 25 08:02:10,4
true,38ecabba4e13f933,YouTube,false,-2,233,3,Vibration,6,62df0a2b7302265dcb0b7c58,4,4,4,5,4,3,4,3,No,alone,1,Feb 27 14:12:36,5
true,a9ae642fb280dd5d,,false,-1,2,4,Pop-Up,5,5fc3d41149c0c8728f07b95b,3,3,3,3,3,3,3,4,No,alone,4,Mar 25 08:55:21,4
true,a9ae642fb280dd5d,Instagram,true,-3,2,4,SpotOverlay,5,5fc3d41149c0c8728f07b95b,3,3,4,4,4,2,2,3,No,alone,4,Mar 13 16:43:28,4
true,cdc8c1f09a2ed560,TikTok,true,-3,19,5,Pop-Up,6,674fd5c48fbde512501db186,3,2,2,2,2,3,4,2,No,alone,2,Mar 14 19:48:17,5
true,a9ae642fb280dd5d,Facebook,false,-3,23,4,Vibration,7,5fc3d41149c0c8728f07b95b,4,4,4,4,4,2,3,4,No,friends,7,Mar 14 09:10:57,4
true,10dadd85094f52d8,Instagram,true,-2,26,4,SpotOverlay,6,665a081994dc662744486887,4,4,3,3,4,4,4,4,No,alone,3,Mar 27 22:58:04,5
true,c24bf61f11f75646,,true,1,34,2,Vibration,1,62fc25ef4ce0d3d169b7a120,5,5,5,4,5,4,2,4,Yes,friends,3,Feb 24 20:28:43,1
true,1a73c3bebd058a06,YouTube,true,-3,401,4,Pop-Up,6,65bfb574e58552a0a8fc639d,3,3,3,3,3,3,4,4,No,alone,4,Mar 14 22:03:54,4
true,c24bf61f11f75646,TikTok,true,-1,109,1,Pop-Up,1,62fc25ef4ce0d3d169b7a120,5,5,4,4,4,5,2,4,Yes,alone,0,Feb 23 19:50:59,1
true,0fe191f9ca231157,Facebook,true,-3,8,4,Pop-Up,4,665629a30c7e3f40e8f3d1d5,4,4,4,4,5,3,2,5,No,friends,1,Mar 16 18:20:50,2
true,2958d2d993c52423,TikTok,true,-2,86,5,Vibration,5,5869950b8596530001079aba,3,2,1,1,2,3,5,5,No,alone,3,Mar 3 23:52:01,5
true,00d791c49668d482,Facebook,true,-3,11,7,Vibration,3,6772c5ec9aa61cab9a3cd8c6,5,5,3,5,5,5,7,7,Yes,alone,0,Apr 3 15:59:20,7
true,e2a5a2b88607aafa,,false,2,15,1,SpotOverlay,5,660ff598a3391e9b7d8feab4,4,4,4,4,4,4,2,4,Yes,friends,4,Mar 26 13:24:52,1
true,afd5b35c5b27f878,,true,-3,0,3,Vibration,8,5dea9fb3cb53ca1cda9f6116,5,5,5,4,5,2,4,1,Yes,alone,1,Apr 4 19:14:55,2
true,f9889e2e24552c95,YouTube,true,1,1219,6,Pop-Up,8,5dc0e5d927d0520845f47856,4,5,4,4,4,4,5,6,Yes,alone,2,Apr 4 04:28:23,6
true,2e132087ecc6d534,TikTok,true,0,168,4,Pop-Up,7,6744b7a697b6eff3de59a88e,4,3,3,4,2,4,6,6,No,alone,4,Feb 25 15:01:33,3
true,0a0ee3d496d2cb0a,,true,-2,3,3,Pop-Up,7,6283e5cee0833a2307ddeb0f,4,4,4,4,5,3,3,3,No,alone,4,Feb 28 00:19:22,3
true,78222f704dd138b3,YouTube,true,-2,61,6,SpotOverlay,7,673e1365dd4456c908190114,3,3,2,3,5,3,5,5,No,alone,1,Mar 1 21:45:51,6
true,0fe191f9ca231157,Facebook,true,-3,0,4,Vibration,4,665629a30c7e3f40e8f3d1d5,4,4,4,4,5,3,2,6,Yes,alone,2,Mar 14 11:16:05,2
true,1c978d5449159b70,YouTube,true,0,24,4,Pop-Up,1,67a3c5e78c483a6d93114bb5,5,5,4,4,4,4,4,4,Yes,alone,0,Mar 18 10:06:47,4
true,34f5283446a28409,,true,-3,0,7,Pop-Up,4,6746a9ccaebffc616adf8386,4,4,4,4,5,5,7,7,No,friends,3,Mar 22 19:00:02,4
true,84d578de49e75bcc,Facebook,true,-3,33,4,Vibration,2,5a6d5ae19d65ec00017e9bae,4,4,4,4,4,3,4,3,No,alone,1,Mar 30 08:37:40,4
true,6ec5b6bd66b39883,Facebook,true,-2,35,6,Vibration,8,676749381fe84453ec46e9b8,4,4,4,3,3,3,4,4,No,alone,1,Mar 18 03:44:29,6
true,3f03ea9f79ece8d2,TikTok,true,1,34,4,Vibration,7,665910d96668b5777caab931,4,4,4,4,4,3,6,7,Yes,friends,6,Mar 10 00:47:49,4
true,1c978d5449159b70,YouTube,true,0,0,4,Vibration,5,67a3c5e78c483a6d93114bb5,5,5,5,5,5,3,4,4,No,alone,3,Mar 20 06:00:59,4
true,0fe191f9ca231157,Facebook,true,-3,135,4,SpotOverlay,4,665629a30c7e3f40e8f3d1d5,4,4,4,5,4,4,2,6,No,friends,0,Mar 16 18:03:39,2
true,d776355ed5ab8c17,Facebook,true,-3,69,5,SpotOverlay,7,,3,4,3,3,4,2,6,6,No,alone,7,Mar 27 21:25:51,6
true,4cfdf9265d8a86e3,Instagram,true,-3,18,6,Vibration,6,67c1fd8fd3ef65aaad4ba892,3,4,3,4,4,5,7,5,No,alone,3,Mar 22 07:51:18,7
true,f4ff9d496a136e10,TikTok,true,0,147,3,Vibration,5,5edeea354d54cb1a825aa8f9,4,4,4,4,4,3,4,4,No,alone,4,Feb 23 06:39:02,4
true,4f6528cad7d22ddf,TikTok,true,-1,61,3,SpotOverlay,4,67461d8bda44253bd6e2d689,3,3,4,3,3,4,5,5,No,friends,2,Feb 27 19:37:45,3
true,ec4eb3b8988e5dfd,YouTube,true,-1,177,2,Vibration,2,62fd14d7b1e0729dc8aadb79,4,3,3,2,4,2,5,2,Yes,alone,6,Feb 24 12:18:57,4
true,68f8d3ccbccaa9b6,,true,1,63,5,SpotOverlay,4,Luca-Maxim Meinhardt,4,4,4,4,4,3,4,5,No,alone,6,Apr 6 15:54:43,5
true,241691210d262550,TikTok,false,0,125,4,Vibration,6,59900f959d487e0001ac3a8e,4,4,4,4,4,4,4,6,Yes,friends,0,Mar 21 15:05:37,3
true,255d580dd51eabea,Facebook,true,0,585,5,Pop-Up,4,676937f22f44a9f6c9a8294c,4,4,3,3,4,4,5,4,No,friends,2,Mar 4 18:43:57,3
true,68f8d3ccbccaa9b6,,true,-1,0,5,Vibration,6,Luca-Maxim Meinhardt,4,4,4,4,4,2,5,6,No,alone,8,Apr 5 03:10:40,5
true,0620cdef0ecd0e8d,Instagram,true,0,0,7,SpotOverlay,5,6151e69a392433707e7a9dfb,5,5,5,5,5,5,7,7,Yes,friends,5,Mar 28 23:23:32,7
true,c24bf61f11f75646,TikTok,true,-3,520,2,Pop-Up,3,62fc25ef4ce0d3d169b7a120,4,4,4,5,4,4,3,5,Yes,alone,0,Feb 20 01:27:05,1
true,1c978d5449159b70,,true,0,4,4,Pop-Up,6,67a3c5e78c483a6d93114bb5,5,5,5,5,4,3,4,4,Yes,alone,1,Mar 22 06:13:21,4
true,3866a1e37dae1c38,YouTube,false,0,125,5,Vibration,3,6659f77ee4fd69fa455cc86a,3,3,2,2,2,4,5,4,Yes,friends,4,Apr 4 15:18:24,7
true,1c978d5449159b70,,true,0,0,4,SpotOverlay,6,67a3c5e78c483a6d93114bb5,5,5,5,3,3,3,4,4,No,alone,0,Apr 6 20:05:08,4
true,73695bcf9b47ffe7,YouTube,false,2,71,1,Vibration,2,5a1d8489ab721b0001ef95cc,5,5,5,5,5,5,3,7,No,alone,0,Mar 13 16:55:03,1
true,73695bcf9b47ffe7,YouTube,false,1,340,5,Vibration,4,5a1d8489ab721b0001ef95cc,5,5,5,5,5,4,4,7,No,alone,1,Mar 10 17:00:22,5
true,bf6bad829e2d24de,Facebook,false,-2,4,4,Pop-Up,3,6658b1babc17230af657c303,4,3,2,3,3,3,5,5,No,alone,3,Mar 11 06:13:45,3
true,a15ce124f80f1edd,TikTok,true,-3,6,7,Pop-Up,6,66c5fd9cd88ff2690f682cec,1,1,1,1,1,4,7,7,Yes,alone,4,Mar 26 03:04:31,7
true,78e6da1213a27a09,,true,-1,8,4,Vibration,4,66eddcfe67e927db6f0a4768,4,4,4,4,4,4,4,6,Yes,alone,5,Feb 27 06:16:54,4
true,ec4eb3b8988e5dfd,,true,-1,8,2,Pop-Up,4,62fd14d7b1e0729dc8aadb79,4,4,3,2,2,3,2,3,No,alone,4,Feb 24 07:48:08,5
true,54f4b923d662017c,Facebook,true,-3,120,6,SpotOverlay,5,661db80bbbbc4861da7f75dd,4,4,4,4,4,4,4,5,No,friends,0,Mar 29 22:26:19,6
true,df439157e98b4b63,TikTok,true,-3,69,7,SpotOverlay,2,66ce36b5ec965c47b1884230,5,5,5,5,5,5,7,7,No,alone,2,Mar 30 03:44:07,7
true,a9ae642fb280dd5d,Instagram,true,-3,15,5,Vibration,7,5fc3d41149c0c8728f07b95b,3,3,3,3,3,2,4,3,No,alone,5,Mar 27 22:23:49,5
true,0fd124e29a448588,,true,-1,2,3,SpotOverlay,7,678b8b6f4d1425ef3b30bd32,5,4,4,5,4,3,3,5,No,alone,8,Mar 18 12:55:55,3
true,0620cdef0ecd0e8d,Instagram,true,0,0,7,Pop-Up,5,6151e69a392433707e7a9dfb,5,5,5,5,5,3,7,7,Yes,alone,0,Mar 23 16:08:17,7
true,1c978d5449159b70,,true,0,17,4,Vibration,6,67a3c5e78c483a6d93114bb5,5,5,5,5,5,3,4,4,Yes,alone,1,Apr 3 17:23:35,4
true,997e5f613e9cc6b4,,true,1,0,6,Vibration,6,55cff4a834e9060012e57407,2,2,2,2,3,4,5,4,Yes,alone,3,Mar 16 02:25:39,6
true,3219a95a52ce3a57,TikTok,true,-2,7,7,Vibration,8,5ef39c45c154ff120c5e84b8,3,3,3,3,3,4,7,7,No,alone,2,Mar 11 06:13:17,7
true,ea4a3cb381a8a56b,TikTok,true,-3,32,1,SpotOverlay,5,5e53e8d0a0002e3ee42be086,5,5,5,5,5,3,1,2,No,friends,2,Mar 23 02:35:49,1
true,afd5b35c5b27f878,YouTube,true,1,96,4,Vibration,8,5dea9fb3cb53ca1cda9f6116,5,5,5,5,5,2,3,4,Yes,alone,1,Apr 4 19:32:37,2
true,f7e8cd99fdc08f02,,true,-3,0,1,Pop-Up,8,67366fdf3695cee0c68c6339,4,4,5,5,5,3,1,7,Yes,alone,8,Mar 2 04:26:54,1
true,1c978d5449159b70,YouTube,true,0,3839,4,Pop-Up,6,67a3c5e78c483a6d93114bb5,4,4,4,3,4,3,4,4,No,alone,1,Mar 16 21:24:54,4
true,16052d7180895a7f,Instagram,true,-3,40,6,SpotOverlay,7,67768d5e8b0341abb0f7ef1f,4,4,2,2,4,2,7,2,No,friends,7,Feb 25 08:11:18,6
true,f9889e2e24552c95,YouTube,true,3,230,1,Vibration,5,5dc0e5d927d0520845f47856,5,5,5,5,5,3,1,1,Yes,alone,3,Apr 6 23:30:06,1
true,6ac766ec0787d32b,,false,1,29,4,Pop-Up,5,63d1957ba19644f6c749c001,2,3,2,1,3,3,7,4,Yes,friends,2,Mar 18 08:12:19,5
true,2a484fda489dc033,TikTok,false,-3,55,5,SpotOverlay,9,66df49caa6df07d77078a5fd,5,5,4,5,5,3,1,1,No,friends,2,Apr 5 19:00:33,4
true,4cfdf9265d8a86e3,,false,1,0,5,Pop-Up,5,67c1fd8fd3ef65aaad4ba892,4,4,3,4,4,4,6,5,Yes,friends,7,Mar 20 13:10:17,6
true,f6fe196aecb54960,TikTok,true,-3,28,4,Vibration,6,6658b7f8aab263fcab6c8f97,5,4,4,4,5,3,3,6,No,friends,0,Mar 2 12:55:37,2
true,d55410e332005411,YouTube,true,-3,0,2,SpotOverlay,1,6416533bd4ee6639c3df6040,5,5,5,5,5,4,1,7,Yes,alone,0,Mar 15 14:16:33,1
true,c97dd3a8e09974b1,TikTok,true,2,43,3,Vibration,7,62da5ffdd666bd90db19b4e9,4,3,4,4,4,4,3,6,Yes,alone,2,Feb 24 09:52:39,3
true,1a73c3bebd058a06,YouTube,true,-2,0,4,Vibration,5,65bfb574e58552a0a8fc639d,3,3,3,3,3,4,4,5,No,alone,3,Apr 3 17:24:06,4
true,ed14d957718ea4a9,,true,2,27,2,SpotOverlay,8,6654ec982cb90af6e8bc7219,5,5,5,5,5,3,2,7,Yes,alone,7,Apr 5 13:23:08,2
true,1a73c3bebd058a06,YouTube,true,-3,94,4,SpotOverlay,8,65bfb574e58552a0a8fc639d,4,4,3,3,3,3,5,5,No,alone,5,Mar 15 07:44:01,4
true,ec4eb3b8988e5dfd,InfiniteScape,true,-3,11,3,SpotOverlay,3,62fd14d7b1e0729dc8aadb79,2,4,4,3,4,3,5,4,No,alone,4,Feb 24 10:07:05,5
true,1c978d5449159b70,YouTube,true,0,657,4,SpotOverlay,6,67a3c5e78c483a6d93114bb5,5,5,5,3,3,3,4,4,No,alone,1,Apr 8 03:11:56,4
true,8106b520203b58eb,,false,-2,526,4,Pop-Up,5,67bdc00c1e1046403c4b5d00,4,3,5,3,4,4,4,7,No,friends,6,Mar 19 16:04:17,3
true,79e64c4b74ebbe7f,Facebook,true,-1,90,3,SpotOverlay,6,5e27fa29d91131a0838c9571,4,4,4,4,4,2,3,3,Yes,friends,7,Mar 12 21:22:21,3
true,dbc2a036a5ebc12a,,true,-2,0,5,SpotOverlay,7,60c029faa1d9b671a584f3ca,3,4,3,3,4,3,6,5,No,alone,2,Mar 19 19:04:53,5
true,daa35f2d06f20b56,,true,-3,5,4,Pop-Up,5,5478e52cfdf99b5322cf7f7b,5,4,4,4,4,2,2,6,Yes,friends,5,Mar 10 17:55:32,4
true,f9889e2e24552c95,YouTube,true,3,300,1,Pop-Up,7,5dc0e5d927d0520845f47856,5,5,5,5,5,2,2,5,Yes,alone,5,Apr 5 00:40:10,1
true,3f03ea9f79ece8d2,,true,1,5,4,Pop-Up,7,665910d96668b5777caab931,5,5,5,5,5,3,6,7,Yes,friends,6,Mar 10 23:35:10,4
true,a15ce124f80f1edd,,true,0,14,7,Pop-Up,4,66c5fd9cd88ff2690f682cec,1,1,1,1,1,5,7,7,Yes,alone,4,Mar 19 08:15:57,7
true,0620cdef0ecd0e8d,,true,0,20,7,Pop-Up,7,6151e69a392433707e7a9dfb,5,5,5,5,5,5,7,7,No,alone,0,Mar 15 01:39:11,7
true,1c978d5449159b70,Instagram,true,0,42,4,Vibration,6,67a3c5e78c483a6d93114bb5,5,5,5,3,3,3,4,4,No,alone,1,Mar 20 20:03:33,4
true,8fc32c386a89e7fe,,true,-3,0,4,Pop-Up,6,6034cf3c1dac215c6fe31624,4,4,3,4,4,5,7,7,Yes,friends,0,Mar 18 21:44:47,5
true,fa0f6cefd27f5c39,YouTube,true,-3,9,1,SpotOverlay,8,5fd2a27758c6df09223dd4b3,5,5,5,5,5,4,1,1,No,alone,1,Feb 27 04:17:02,1
true,2c01d3880e4f8c4e,Instagram,true,-3,45,5,Vibration,8,660b46f30e0078173c658320,4,3,3,3,5,3,2,2,No,alone,0,Mar 14 10:24:32,5
true,8229d0add522e5bf,InfiniteScape,true,-3,0,5,Pop-Up,1,6760eb1bd8f2c26a870800b6,4,4,4,4,4,4,6,7,Yes,alone,0,Mar 21 13:16:05,6
true,00d791c49668d482,Facebook,true,-3,12,7,Pop-Up,1,6772c5ec9aa61cab9a3cd8c6,5,5,5,5,5,5,7,7,Yes,alone,0,Apr 5 09:57:24,7
true,099f0080ea6e9b48,YouTube,true,-3,9,1,Pop-Up,6,664521e03117b782ed4fff45,4,4,4,4,4,5,7,7,No,alone,0,Mar 15 23:40:14,1
true,ea4a3cb381a8a56b,TikTok,true,-3,2,2,Pop-Up,7,5e53e8d0a0002e3ee42be086,5,5,5,5,5,3,1,4,No,friends,2,Mar 22 06:44:00,1
true,2a484fda489dc033,TikTok,true,-2,33,4,Vibration,4,66df49caa6df07d77078a5fd,5,4,2,2,5,3,2,7,Yes,alone,0,Mar 31 05:52:23,3
true,00d791c49668d482,,true,-3,142,1,Pop-Up,1,6772c5ec9aa61cab9a3cd8c6,5,5,5,5,5,1,1,1,Yes,alone,0,Apr 5 14:34:30,1
true,63cff50f3c773ef6,,true,-3,1,4,Pop-Up,1,652ebf9490189b8b57f1ce35,4,5,5,3,4,5,2,2,Yes,alone,0,Feb 25 15:12:58,1
true,00d791c49668d482,Facebook,true,-3,0,1,SpotOverlay,1,6772c5ec9aa61cab9a3cd8c6,5,5,5,5,5,1,1,1,Yes,alone,0,Apr 5 14:50:58,1
true,3723794c47330640,TikTok,true,-3,123,4,SpotOverlay,4,60fce0fcf9abe7218c789734,4,4,4,2,2,4,3,3,No,friends,4,Apr 6 11:31:35,5
true,db17676fd20fd34a,,true,-3,93,2,Vibration,8,6659f68e2b387f043c276d92,5,5,5,5,5,4,3,7,Yes,friends,1,Mar 17 00:05:04,3
true,4b365e47e14a2998,Facebook,true,-2,36,4,SpotOverlay,4,663299ea88551960f4132bb7,5,4,4,2,2,4,5,3,No,alone,0,Mar 31 21:57:21,5
true,84d578de49e75bcc,Facebook,true,-3,29,5,SpotOverlay,4,5a6d5ae19d65ec00017e9bae,4,4,4,4,4,4,5,3,No,friends,1,Mar 28 20:54:02,5
true,63ebf7ad7fea4eb4,YouTube,true,0,60,6,Vibration,6,67055b370e3c0c4965a03128,4,3,4,3,3,3,4,5,No,alone,8,Mar 17 13:25:54,4
true,53280d557dbb6f74,Instagram,true,-3,7,5,Vibration,3,66d1a7a177452f9dc664c908,3,4,4,3,3,5,6,4,Yes,alone,0,Feb 22 15:03:50,5
true,1c978d5449159b70,,true,0,12,4,Vibration,6,67a3c5e78c483a6d93114bb5,5,5,5,5,5,3,4,4,Yes,alone,1,Apr 4 04:18:24,4
true,38ecabba4e13f933,,false,-2,744,4,Pop-Up,4,62df0a2b7302265dcb0b7c58,4,4,5,5,4,3,3,3,No,alone,0,Mar 4 12:15:57,5
true,dbc2a036a5ebc12a,,true,1,0,4,SpotOverlay,5,60c029faa1d9b671a584f3ca,3,3,3,2,4,4,4,3,No,alone,2,Mar 22 20:18:43,4
true,ac2d2d9a8eeb5c7b,TikTok,true,-3,0,1,Vibration,1,67646659b6ab85cd552decf1,5,5,5,5,5,1,1,7,No,alone,0,Mar 4 15:58:43,1
true,047812db3945bdca,Facebook,true,3,19,7,Vibration,5,661fde173a4e7fbc73fd8367,4,4,5,4,5,5,7,7,Yes,alone,8,Mar 3 14:18:40,7
true,2c01d3880e4f8c4e,Instagram,true,-3,190,6,SpotOverlay,1,660b46f30e0078173c658320,5,5,5,5,5,3,2,2,No,alone,0,Mar 15 13:16:17,5
true,8a3ec3e8f2fe0be4,TikTok,true,-3,1283,1,Vibration,1,6765ba55d69018eec3a06514,5,5,5,4,5,5,7,7,No,alone,2,Mar 30 10:23:50,7
true,1f162dad1122572c,Instagram,true,-2,9,5,Vibration,6,6658b258347b527af5f3ba36,4,2,2,4,5,4,5,3,No,alone,2,Apr 1 08:42:01,5
true,0230b5b64a02adb0,TikTok,true,0,284,4,SpotOverlay,3,6784409c334eaf1d8e0dd1fb,4,4,4,4,4,4,5,6,Yes,alone,4,Mar 20 18:43:52,4
true,10dadd85094f52d8,Instagram,true,-3,125,5,SpotOverlay,7,665a081994dc662744486887,4,4,4,3,3,4,4,3,No,alone,2,Apr 4 01:28:25,5
true,154655c18685a337,,true,-2,0,4,Pop-Up,6,654f89d4924d0d5a050f375d,2,4,3,3,3,2,5,4,Yes,alone,5,Mar 14 13:57:50,5
true,fa0f6cefd27f5c39,Instagram,true,-3,184,1,SpotOverlay,7,5fd2a27758c6df09223dd4b3,5,5,5,5,5,2,1,1,No,alone,1,Feb 27 02:42:03,1
true,c24bf61f11f75646,,true,3,136,1,Vibration,1,62fc25ef4ce0d3d169b7a120,5,5,5,5,5,4,1,5,Yes,alone,3,Feb 25 13:32:33,1
true,c24b8cfdc4eab9a8,YouTube,true,-3,9,2,Pop-Up,7,5b68c9eb87af310001584803,4,5,5,5,4,3,2,2,No,alone,0,Mar 9 04:11:22,2
true,68f8d3ccbccaa9b6,Instagram,true,0,3,5,Pop-Up,5,Luca-Maxim Meinhardt,4,4,4,4,4,3,4,6,No,alone,6,Mar 29 22:57:05,5
true,d4bc23e63dbda297,TikTok,true,-3,6,2,Pop-Up,6,6750bac54816fc7028a10a46,5,5,5,3,5,3,2,3,No,alone,0,Mar 24 22:31:09,1
true,5069d714c34fe3dd,YouTube,true,-1,299,3,SpotOverlay,1,56d7623f04c67d000c7b9de6,4,4,4,4,4,4,3,3,Yes,alone,0,Mar 20 07:36:45,2
true,e2e491f49b6f9798,YouTube,true,-2,1,4,Pop-Up,6,5ad3bfc75b53cb0001f35839,4,4,4,4,4,3,5,6,No,alone,2,Apr 7 20:59:21,5
false,0620cdef0ecd0e8d,Instagram,true,0,0,7,SpotOverlay,5,6151e69a392433707e7a9dfb,5,5,5,5,5,5,7,7,Yes,alone,0,Mar 23 01:26:17,7
true,52c8f1970ce1f7ac,,true,-1,0,3,SpotOverlay,1,663a8c84b8e7c046d854c8dd,5,5,5,5,5,4,2,5,No,alone,4,Mar 19 08:49:13,2
true,df439157e98b4b63,TikTok,true,-3,38,7,SpotOverlay,1,66ce36b5ec965c47b1884230,5,5,5,5,5,5,7,7,Yes,alone,0,Apr 8 13:40:15,7
true,1c978d5449159b70,,true,0,364,4,Pop-Up,1,67a3c5e78c483a6d93114bb5,5,5,5,3,3,4,4,4,Yes,alone,1,Mar 22 09:58:58,4
true,ea4a3cb381a8a56b,TikTok,true,-3,2,1,Pop-Up,6,5e53e8d0a0002e3ee42be086,5,5,5,5,5,3,1,1,No,friends,1,Mar 24 06:19:02,1
true,b2cae1de2f5e3d4f,Instagram,true,-1,251,5,Vibration,4,67768cb5c78ca6942d258211,4,4,4,4,4,3,4,6,No,alone,0,Mar 10 19:03:53,3
true,1c978d5449159b70,Instagram,true,0,16,4,SpotOverlay,1,67a3c5e78c483a6d93114bb5,5,5,5,3,3,3,4,4,No,alone,1,Mar 26 12:53:37,4
true,f9eaf6a6196690a2,TikTok,true,1,0,5,SpotOverlay,2,672ba4b271f34057eb25f408,4,4,4,4,4,4,2,5,Yes,alone,3,Mar 1 18:01:40,5
true,52c8f1970ce1f7ac,,true,0,95,1,Vibration,2,663a8c84b8e7c046d854c8dd,5,5,5,5,4,2,7,6,No,friends,4,Mar 16 10:57:17,2
true,cdc8c1f09a2ed560,TikTok,true,-1,810,3,Vibration,4,674fd5c48fbde512501db186,2,4,4,4,4,4,2,6,No,alone,1,Mar 16 20:06:37,3
true,5069d714c34fe3dd,Instagram,true,-3,27,2,Vibration,7,56d7623f04c67d000c7b9de6,4,4,4,4,4,3,2,4,No,alone,0,Mar 21 21:30:45,2
true,d1bae55f60e92b62,,false,0,13,2,Vibration,5,655f8d942652c2e7defdb816,5,5,5,5,5,3,1,2,Yes,friends,7,Apr 3 11:44:53,1
true,4e41889bd399a868,Instagram,true,-3,0,6,Pop-Up,6,,4,4,4,3,5,5,4,6,No,alone,2,Feb 26 21:20:21,7
true,53280d557dbb6f74,Facebook,true,-3,300,2,Pop-Up,9,66d1a7a177452f9dc664c908,5,5,5,5,5,4,3,1,No,alone,0,Mar 4 03:25:44,6
true,997e5f613e9cc6b4,,true,-2,27,4,Vibration,5,55cff4a834e9060012e57407,3,3,4,4,4,3,4,5,Yes,alone,3,Mar 15 14:39:20,3
true,ed14d957718ea4a9,Facebook,true,-3,38,2,Vibration,9,6654ec982cb90af6e8bc7219,5,5,5,5,5,2,2,6,Yes,alone,4,Apr 5 02:11:53,2
true,de30a2e1923a66b4,Instagram,false,1,2208,5,SpotOverlay,3,66f69dcc061074dacb886b52,4,4,4,4,4,4,5,5,No,alone,5,Mar 6 13:05:05,5
true,16052d7180895a7f,Instagram,true,-3,48,4,SpotOverlay,4,67768d5e8b0341abb0f7ef1f,4,4,2,2,4,4,6,1,No,friends,7,Mar 1 07:33:18,6
true,df439157e98b4b63,Facebook,true,-3,23,7,Vibration,2,66ce36b5ec965c47b1884230,5,5,5,5,5,5,7,7,No,alone,1,Apr 6 22:11:11,7
true,5073def25f18b254,Facebook,true,-3,218,6,SpotOverlay,6,5fe18e1c8929f0c2a41e43d8,4,4,4,5,5,4,3,6,No,alone,0,Mar 26 00:16:49,6
true,67884cb7099c16e8,TikTok,true,-3,381,3,Vibration,1,6674289815bec3913b84eed5,4,4,3,3,4,3,5,4,No,alone,3,Feb 27 09:34:57,5
true,16052d7180895a7f,Instagram,true,-3,9,6,Vibration,4,67768d5e8b0341abb0f7ef1f,4,4,2,4,4,4,7,6,No,friends,4,Feb 23 08:46:15,3
true,0648d1398de2c49c,,true,-2,1238,4,Pop-Up,6,654e37fa26d78df94fd43c1a,4,3,4,3,5,4,4,5,No,alone,3,Mar 21 08:59:15,4
true,a9ae642fb280dd5d,Instagram,false,-2,29,3,Vibration,4,5fc3d41149c0c8728f07b95b,4,4,4,4,5,3,4,4,Yes,alone,6,Mar 26 12:39:24,3
true,52c8f1970ce1f7ac,,true,-1,0,2,SpotOverlay,5,663a8c84b8e7c046d854c8dd,5,5,5,5,5,3,2,2,No,friends,5,Mar 15 09:57:30,2
true,00d791c49668d482,Facebook,true,3,137,4,Vibration,6,6772c5ec9aa61cab9a3cd8c6,5,5,5,5,5,3,4,4,Yes,friends,9,Mar 29 20:04:34,7
true,c464e710279b3a03,Instagram,true,-2,44,4,Pop-Up,8,6658b97a550b0dbb23385b16,4,4,4,4,4,3,4,4,No,friends,3,Mar 12 21:56:01,4
true,b2cae1de2f5e3d4f,Instagram,true,-2,2,6,Pop-Up,7,67768cb5c78ca6942d258211,4,4,4,4,4,4,5,6,No,alone,2,Feb 26 21:38:03,6
true,e2e491f49b6f9798,,false,1,4,3,Pop-Up,3,5ad3bfc75b53cb0001f35839,2,4,4,5,4,4,4,5,No,friends,3,Mar 28 13:21:05,4
true,68f8d3ccbccaa9b6,,true,2,0,7,Pop-Up,3,Luca-Maxim Meinhardt,4,3,3,3,5,4,6,5,Yes,alone,3,Mar 28 14:36:53,7
true,ad17efec2eb80923,TikTok,true,-2,19,5,Vibration,6,6659e2efdb732dbd7f707a98,4,3,4,4,4,4,5,3,No,alone,3,Mar 4 22:47:05,5
true,ac18dc2eff203d35,Instagram,true,-3,35,7,Pop-Up,8,5ac60fe2a3ba7a0001b4ae6d,5,5,5,5,5,5,7,7,No,alone,0,Mar 13 00:57:16,1
true,cebc7f9bb01deaa2,TikTok,true,-2,26,2,SpotOverlay,2,648746670a6ffb0022fdb933,4,4,4,4,4,3,2,6,Yes,alone,2,Apr 1 22:01:16,2
